country,ICAO,IATA,city_en,name_en,latitude,longitude,timezone,city,name
US,KGJT,GJT,Grand Junction,Grand Junction Regional,39.12241,-108.526001,America/Denver,Grand Junction,Grand Junction Regional
US,KGLD,GLD,,,39.370601,-101.698997,America/Denver,Goodland,Renner Field-Goodland Municipal
US,KGLH,GLH,Greenville,Greenville Mid Delta Regional,33.484444,-90.985001,America/Chicago,Greenville,Mid Delta Regional
US,KGLS,GLS,,,29.2653,-94.860397,America/Chicago,Galveston,ScholesAt Galveston
US,KGNT,GNT,,,35.167301,-107.902,America/Denver,Grants,Grants-Milan Municipal
US,KGNV,GNV,Gainesville,Gainesville Regional,29.69005,-82.271698,America/New_York,Gainesville,Gainesville Regional
US,KGON,GON,,,41.330101,-72.045097,America/New_York,Groton CT,Groton New London
US,KGPI,FCA,Kalispell,Kalispell Glacier Park,48.310555,-114.256111,America/Denver,Kalispell,Glacier Park
US,KGPT,GPT,Gulfport,Gulfport Biloxi,30.407261,-89.07,America/Chicago,Gulfport,Gulfport Biloxi
US,KGPZ,GPZ,,,47.211101,-93.509803,America/Chicago,Grand Rapids MN,Grand Rapids Itasca Co-Gordon Newstrom field
US,KGQQ,GQQ,,,40.753398,-82.7238,America/New_York,Galion,Galion Municipal
US,KGRB,GRB,Green Bay,Green Bay Austin Straubel,44.484631,-88.1297,America/Chicago,Green Bay,Austin Straubel
US,KGRF,GRF,,,47.0792,-122.581001,America/Los_Angeles,Fort Lewis,Gray Army Air Field
US,KGRI,GRI,Grand Island,Grand Island Central Nebraska Regional,40.967541,-98.309601,America/Chicago,Grand Island,Central Nebraska Regional
US,KGRK,GRK,Killeen,Killeen Fort Hood Regional,31.067249,-97.828903,America/Chicago,Killeen,Robert Gray  Army Air Field
US,KGRR,GRR,Grand Rapids,Grand Rapids Gerald R. Ford,42.880829,-85.522797,America/New_York,Grand Rapids,Gerald R. Ford
US,KGSB,GSB,,,35.339401,-77.960601,America/New_York,Goldsboro,Seymour Johnson Air Force Base
US,KGSO,GSO,Greensboro,Greensboro Piedmont Triad,36.097752,-79.937302,America/New_York,Greensboro,Piedmont Triad
US,KGSP,GSP,Greenville-Spartanburg,Greenville-Spartanburg,34.89566,-82.218803,America/New_York,Greenville,Greenville Spartanburg
US,KGTF,GTF,Great Falls,Great Falls,47.482651,-111.370003,America/Denver,Great Falls,Great Falls
US,KGTR,GTR,Golden Triangle,Golden Triangle Regional,33.450328,-88.591301,America/Chicago,Columbus Mississippi,Golden Triangle Regional
US,KGUC,GUC,Gunnison,Gunnison Crested Butte Regional,38.533939,-106.932999,America/Denver,Gunnison,Gunnison Crested Butte Regional
US,KGUP,GUP,,,35.5111,-108.789001,America/Denver,Gallup,Gallup Municipal
US,KGUS,GUS,,,40.648101,-86.152099,America/New_York,Peru,Grissom Air Reserve Base
US,KGVL,GVL,,,34.272598,-83.8302,America/New_York,Gainesville,Lee Gilmer Memorial
US,KGVT,GVT,,,33.067798,-96.065299,America/Chicago,Greenvile,Majors
US,KGWO,GWO,,,33.4943,-90.084701,America/Chicago,Greenwood,Greenwood-Leflore
US,KGYR,GYR,,,33.4225,-112.375999,America/Phoenix,Goodyear,Phoenix Goodyear
US,KGYY,GYY,,,41.616298,-87.412803,America/Chicago,Gary,Gary Chicago
US,KHAO,HAO,,,39.3638,-84.522003,America/New_York,Hamilton,Butler Co Regional  - Hogan Field
US,KHBG,HBG,,,31.264799,-89.252799,America/Chicago,Hattiesburg,Hattiesburg Bobby L Chain Municipal
US,KHBR,HBR,,,34.991317,-99.051313,America/Chicago,Hobart,Hobart Regional
US,KHDI,HDI,,,35.2201,-84.832397,America/New_York,Cleveland,Hardwick Field
US,KHDN,HDN,Hayden,Hayden Yampa Valley,40.481159,-107.217003,America/Denver,Hayden,Yampa Valley
US,KHEF,MNZ,,,38.721401,-77.515403,America/New_York,Manassas,Manassas Regional /Harry P. Davis Field
US,KHFD,HFD,,,41.736698,-72.649398,America/New_York,Hartford,Hartford Brainard
US,KHGR,HGR,,,39.707901,-77.729499,America/New_York,Hagerstown,Hagerstown Regional Richard A Henson Field
US,KHHR,HHR,Hawthorne,Hawthorne Municipal,33.922993,-118.331543,America/Los_Angeles,Hawthorne,Jack Northrop Field Hawthorne Municipal
US,KHIB,HIB,Hibbing,Hibbing Range Regional,47.386589,-92.838898,America/Chicago,Hibbing,Range Regional
US,KHIF,HIF,,,41.12403,-111.973086,America/Denver,Ogden,Hill Air Force Base
US,KHII,HII,,,34.571098,-114.358002,America/Phoenix,Lake Havasu City,Lake Havasu City
US,KHIO,HIO,Portland,Portland Hillsboro,45.540001,-122.949997,America/Los_Angeles,Hillsboro,Portland Hillsboro
US,KHKY,HKY,,,35.7411,-81.389503,America/New_York,Hickory,Hickory Regional
US,KHLG,HLG,,,40.174999,-80.646301,America/New_York,Wheeling,Wheeling Ohio County
US,KHLN,HLN,Helena,Helena Regional,46.6068,-111.982002,America/Denver,Helena,Helena Regional
US,KHLR,HLR,,,31.1387,-97.7145,America/Chicago,Fort Hood,Hood Army Air Field
US,KHMN,HMN,,,32.8525,-106.107002,America/Denver,Alamogordo,Holloman Air Force Base
US,KHND,HSH,,,35.972801,-115.134002,America/Los_Angeles,Henderson,Henderson Executive
US,KHOB,HOB,Hobbs,Hobbs Lea County Regional,32.687519,-103.217003,America/Denver,Hobbs,Lea County Regional
US,KHON,HON,,,44.3852,-98.2285,America/Chicago,Huron,Huron Regional
US,KHOP,HOP,,,36.668598,-87.4962,America/Chicago,Hopkinsville,Campbell AAF (Fort Campbell) Air Field
US,KHOT,HOT,Hot Springs,Hot Springs Memorial Field,34.478889,-93.096107,America/Chicago,Hot Springs,Memorial Field
US,KHOU,HOU,Houston,Houston William P. Hobby,29.645411,-95.278801,America/Chicago,休斯顿,William P Hobby
US,KHPN,HPN,White Plains,White Plains Westchester County,41.06694,-73.707497,America/New_York,White Plains,Westchester County
US,KHQM,HQM,,,46.971199,-123.936996,America/Los_Angeles,Hoquiam,Bowerman
US,KHRL,HRL,Harlingen,Harlingen Valley,26.2285,-97.654297,America/Chicago,Harlingen,Valley
US,KHRO,HRO,Harrison,Harrison Boone County,36.26152,-93.154701,America/Chicago,Harrison,Boone County
US,KHST,HST,,,25.488599,-80.383598,America/New_York,Homestead,Homestead ARB
US,KHSV,HSV,Huntsville,Huntsville,34.637192,-86.775002,America/Chicago,Huntsville,HuntsvilleCarl T Jones Field
US,KHTL,HTL,,,44.359798,-84.671095,America/New_York,Houghton Lake,Roscommon County - Blodgett Memorial
US,KHTS,HTS,Huntington,Huntington Tri State,38.360001,-82.550003,America/New_York,Huntington,Tri-State/Milton J. Ferguson Field
US,KHUA,HUA,,,34.678699,-86.684799,America/Chicago,Redstone,Redstone Army Air Field
US,KHUF,HUF,,,39.451499,-87.307601,America/New_York,Terre Haute,Terre HauteHulman Field
US,KHUL,HUL,,,46.1231,-67.792098,America/New_York,Houlton,Houlton
US,KHUT,HUT,,,38.065498,-97.860603,America/Chicago,Hutchinson,Hutchinson Municipal
US,KHVN,HVN,New Haven,New Haven Tweed,41.263748,-72.886803,America/New_York,New Haven,Tweed New Haven
US,KHVR,HVR,,,48.542999,-109.762001,America/Denver,Havre,Havre City County
US,KHWD,HWD,Hayward,Hayward Executive,37.65889,-122.121666,America/Los_Angeles,Hayward,Hayward Executive
US,KHWO,HWO,,,26.0012,-80.2407,America/New_York,Hollywood,North Perry
US,KHXD,HHH,Hilton Head Island,Hilton Head Island,32.220001,-80.690002,America/New_York,Hilton Head Island,Hilton Head
US,KHYA,HYA,Hyannis,Hyannis Barnstable Municipal,41.665833,-70.280556,America/New_York,Barnstable,Barnstable Municipal Boardman Polando Field
US,KHYS,HYS,Hays,Hays Regional,38.846111,-99.27417,America/Chicago,Hays,Hays Regional
US,KHZL,HZL,,,40.986801,-75.994903,America/New_York,Hazleton,Hazleton Municipal
US,KIAB,IAB,,,37.621898,-97.268203,America/Chicago,Wichita,Mc Connell Air Force Base
US,KIAD,IAD,Washington,Dulles,38.947441,-77.4599,America/New_York,华盛顿特区,杜勒斯
US,KIAG,IAG,,,43.107299,-78.946197,America/New_York,Niagara Falls,Niagara Falls
US,KIAH,IAH,Houston,Houston George Bush Intercontinental,29.98443,-95.3414,America/Chicago,休斯顿,George Bush Intercontinental Houston
US,KICT,ICT,Wichita,Wichita Dwight D. Eisenhower National,37.64994,-97.432999,America/Chicago,Wichita,Wichita Eisenhower National
US,KIDA,IDA,Idaho Falls,Idaho Falls Regional,43.513721,-112.07,America/Denver,Idaho Falls,Idaho Falls Regional
US,KIGM,IGM,Kingman,Kingman,35.25,-113.93,,Kingman,Kingman
US,KIKK,IKK,,,41.071399,-87.846298,America/Chicago,Kankakee,Greater Kankakee
US,KILG,ILG,Wilmington,Wilmington New Castle,39.678719,-75.606499,America/New_York,Wilmington,New Castle
US,KILM,ILM,Wilmington,Wilmington,34.27066,-77.902496,America/New_York,Wilmington,Wilmington
US,KILN,ILN,Wilmington,Wilmington Air Park,39.428055,-83.792221,America/New_York,Wilmington,Wilmington Airpark
US,KIMM,IMM,,,26.4332,-81.401,America/New_York,Immokalee,Immokalee Regional
US,KIMT,IMT,Iron Mountain,Iron Mountain Ford,45.818352,-88.114502,America/Chicago,Iron Mountain,Ford
US,KIND,IND,Indianapolis,Indianapolis,39.717289,-86.294601,America/New_York,Indianapolis,Indianapolis
US,KINK,INK,,,31.7796,-103.200996,America/Chicago,Wink,Winkler County
US,KINL,INL,International Falls,Falls,48.565578,-93.4021,America/Chicago,International Falls,Falls
US,KINS,INS,,,36.5872,-115.672996,America/Los_Angeles,Indian Springs,Creech Air Force Base
US,KINT,INT,,,36.133701,-80.222,America/New_York,Winston-salem,Smith Reynolds
US,KINW,INW,,,35.0219,-110.722999,America/Phoenix,Winslow,Winslow Lindbergh Regional
US,KIOW,IOW,,,41.639198,-91.546501,America/Chicago,Iowa City,Iowa City Municipal
US,KIPL,IPL,Imperial,Imperial County,32.834209,-115.578003,America/Los_Angeles,Imperial,Imperial County
US,KIPT,IPT,Williamsport,Williamsport Regional,41.241829,-76.920998,America/New_York,Williamsport,Williamsport Regional
US,KIRK,IRK,Kirksville,Kirksville Municipal,40.092499,-92.543892,America/Chicago,Kirksville,Kirksville Regional
US,KISM,ISM,,,28.2898,-81.437103,America/New_York,Kissimmee,Kissimmee Gateway
US,KISN,ISN,,,48.177898,-103.641998,America/Chicago,Williston,Sloulin Field
US,KISO,ISO,,,35.331401,-77.608802,America/New_York,Kinston,Kinston Regional Jetport At Stallings Field
US,KISP,ISP,Islip,Islip Long Island MacArthur,40.79525,-73.100197,America/New_York,Islip,Long Island Mac Arthur
US,KISW,ISW,,,44.360298,-89.838996,America/Chicago,Wisconsin Rapids,Alexander Field South Wood County
US,KITH,ITH,Ithaca,Ithaca Tompkins Regional,42.490341,-76.463593,America/New_York,Ithaca,Ithaca Tompkins Regional
US,KIWA,AZA,Phoenix,Phoenix Mesa Gateway,33.299999,-111.650002,America/Phoenix,Mesa,Phoenix-Mesa-Gateway
US,KIWD,IWD,Ironwood,Ironwood Gogebic Iron County,46.525555,-90.131668,,Ironwood,Ironwood Gogebic Iron County
US,KIWS,IWS,,,29.818199,-95.672599,America/Chicago,休斯顿,West Houston
US,KIXD,JCI,Kansas City,Kansas City New Century Aircenter,38.830002,-94.889999,America/Chicago,Olathe,New Century Aircenter
US,KIYK,IYK,Inyokern,Inyokern,35.656666,-117.82917,America/Los_Angeles,Inyokern,Inyokern
US,KIZG,FRY,,,43.9911,-70.947898,America/New_York,Fryeburg,Eastern Slopes Regional
US,KJAC,JAC,Jackson,Jackson Hole,43.60733,-110.737,America/Denver,Jacksn Hole,Jackson Hole
US,KJAN,JAN,Jackson,Jackson Evers,32.311161,-90.075798,America/Chicago,Jackson,Jackson-Medgar Wiley Evers
US,KJAX,JAX,Jacksonville,Jacksonville,30.494049,-81.687798,America/New_York,Jacksonville,Jacksonville
US,KJBR,JBR,,,35.831699,-90.6464,America/Chicago,Jonesboro,Jonesboro Municipal
US,KJEF,JEF,,,38.591201,-92.156097,America/Chicago,Jefferson City,Jefferson City Memorial
US,KJFK,JFK,New York,John F. Kennedy,40.639751,-73.7789,America/New_York,纽约,肯尼迪
US,KJHW,JHW,,,42.1534,-79.258003,America/New_York,Jamestown,Chautauqua County-Jamestown
US,KJKA,GUF,,,30.2905,-87.671798,America/Chicago,Gulf Shores,Jack Edwards
US,KJLN,JLN,Joplin,Joplin Regional,37.15181,-94.498199,America/Chicago,Joplin,Joplin Regional
US,KJMS,JMS,Jamestown,Jamestown Regional,46.919998,-98.669998,America/Chicago,Jamestown,Jamestown Regional
US,KJOT,JOT,,,41.517799,-88.175498,America/Chicago,Joliet,Joliet Regional
US,KJQF,USA,Concord,Concord Regional,35.385139,-80.711189,America/New_York,Concord,Concord Regional
US,KJST,JST,Johnstown,Johnstown Cambria County,40.310001,-78.830002,America/New_York,Johnstown,John Murtha Johnstown Cambria County
US,KJVL,JVL,,,42.6203,-89.041603,America/Chicago,Janesville,Southern Wisconsin Regional
US,KJXN,JXN,,,42.259799,-84.459396,America/New_York,Jackson,Jackson County Reynolds Field
US,KJZI,JZI,Charleston,Charleston Executive,32.700001,-80,,Charleston,Charleston Executive
US,KKLS,KLS,,,46.118,-122.898002,America/Los_Angeles,Kelso,Southwest Washington Regional
US,KLAA,LAA,,,38.069698,-102.688003,America/Denver,Lamar,Lamar Municipal
US,KLAF,LAF,,,40.4123,-86.936897,America/New_York,Lafayette,Purdue University
US,KLAL,LAL,,,27.988899,-82.0186,America/New_York,Lakeland,Lakeland Linder Regional
US,KLAM,LAM,,,35.879798,-106.268997,America/Denver,Los Alamos,Los Alamos
US,KLAN,LAN,Lansing,Lansing Capital Region,42.77866,-84.586601,America/New_York,Lansing,Capital City
US,KLAR,LAR,Laramie,Laramie Regional,41.31361,-105.673058,America/Denver,Laramie,Laramie Regional
US,KLAS,LAS,Las Vegas,Las Vegas McCarran,36.080051,-115.152,America/Los_Angeles,拉斯维加斯,McCarran
US,KLAW,LAW,Lawton,Lawton Fort Sill Regional,34.560001,-98.410004,America/Chicago,Lawton,Lawton Fort Sill Regional
US,KLAX,LAX,Los Angeles,Los Angeles,33.94252,-118.406998,America/Los_Angeles,洛杉矶,洛杉矶
US,KLBB,LBB,Lubbock,Lubbock Preston Smith,33.663631,-101.821999,America/Chicago,Lubbock,Lubbock Preston Smith
US,KLBE,LBE,Latrobe,Latrobe Arnold Palmer Regional,40.274601,-79.4067,America/New_York,Latrobe,Arnold Palmer Regional
US,KLBF,LBF,North Platte,North Platte Regional,41.126202,-100.683601,America/Chicago,North Platte,North Platte Regional  Lee Bird Field
US,KLBL,LBL,Liberal,Liberal Mid-America Regional,37.044167,-100.959999,America/Chicago,Liberal,Liberal Mid-America Regional
US,KLBT,LBT,,,34.609901,-79.059402,America/New_York,Lumberton,Lumberton Regional
US,KLBX,LJN,,,29.1086,-95.462097,America/Chicago,Angleton,Texas Gulf Coast Regional
US,KLCH,LCH,Lake Charles,Lake Charles Regional,30.12608,-93.223396,America/Chicago,Lake Charles,Lake Charles Regional
US,KLCK,LCK,Columbus,Columbus Rickenbacker,39.813782,-82.927803,America/New_York,Columbus,Rickenbacker
US,KLCQ,LCQ,,,30.181999,-82.576896,America/New_York,Lake City,Lake City Gateway
US,KLDJ,LDJ,,,40.617401,-74.244598,America/New_York,Linden,Linden
US,KLEB,LEB,Lebanon,Lebanon Municipal,43.62611,-72.3041,America/New_York,Lebanon,Lebanon Municipal
US,KLEW,LEW,,,44.0485,-70.2835,America/New_York,Lewiston,Auburn Lewiston Municipal
US,KLEX,LEX,Lexington,Lexington Blue Grass,38.036499,-84.605797,America/New_York,Lexington KY,Blue Grass
US,KLFI,LFI,,,37.082901,-76.360496,America/New_York,Hampton,Langley Air Force Base
US,KLFK,LFK,,,31.233999,-94.75,America/Chicago,Lufkin,Angelina County
US,KLFT,LFT,Lafayette,Lafayette Regional,30.20525,-91.987602,America/Chicago,Lafayette,Lafayette Regional
US,KLGA,LGA,New York,New York LaGuardia,40.777248,-73.872597,America/New_York,纽约,La Guardia
US,KLGB,LGB,Long Beach,Long Beach,33.817719,-118.151001,America/Los_Angeles,Long Beach,Long Beach /Daugherty Field/
US,KLGC,LGC,,,33.008899,-85.072601,America/New_York,LaGrange,Lagrange Callaway
US,KLGU,LGU,,,41.791198,-111.851997,America/Denver,Logan,Logan-Cache
US,KLHV,LHV,,,41.135601,-77.422302,America/New_York,Lock Haven,William T. Piper Memorial
US,KLHW,LIY,,,31.889099,-81.562303,America/New_York,Wright,Wright AAF (Fort Stewart)/Midcoast Regional
US,KLIT,LIT,Little Rock,Little Rock Clinton National,34.729439,-92.224297,America/Chicago,Little Rock,Bill & Hillary Clinton National /Adams Field
US,KLKP,LKP,,,44.264499,-73.961898,America/New_York,Lake Placid,Lake Placid
US,KLKV,LKV,,,42.161098,-120.399002,America/Los_Angeles,Lakeview,Lake County
US,KLMT,LMT,,,42.156101,-121.733002,America/Los_Angeles,Klamath Falls,Crater Lake-Klamath Regional
US,KLNA,LNA,,,26.593,-80.085098,America/New_York,West Palm Beach,Palm Beach County Park
US,KLNK,LNK,Lincoln,Lincoln,40.850971,-96.759201,America/Chicago,Lincoln,Lincoln
US,KLNN,LNN,,,41.683998,-81.389701,America/New_York,Willoughby,Willoughby Lost Nation Municipal
US,KLNR,LNR,,,43.2117,-90.181602,America/Chicago,Lone Rock,Tri-County Regional
US,KLNS,LNS,Lancaster,Lancaster,40.12236,-76.294296,America/New_York,Lancaster,Lancaster
US,KLOM,BBX,,,40.1375,-75.265098,America/New_York,Philadelphia,Wings Field
US,KLOT,LOT,,,41.607299,-88.096199,America/Chicago,Lockport,Lewis University
US,KLOU,LOU,,,38.228,-85.663696,America/New_York,Louisville,Bowman Field
US,KLOZ,LOZ,,,37.082199,-84.084899,America/New_York,London,London-Corbin /Magee Field
US,KLPC,LPC,,,34.665599,-120.468002,America/Los_Angeles,Lompoc,Lompoc
US,KLRD,LRD,Laredo,Laredo,27.543791,-99.461502,America/Chicago,Laredo,Laredo
US,KLRF,LRF,,,34.9169,-92.149696,America/Chicago,Jacksonville,Little Rock Air Force Base
US,KLRU,LRU,,,32.289398,-106.921997,America/Denver,Las Cruces,Las Cruces
US,KLSE,LSE,La Crosse,La Crosse Regional,43.879261,-91.256599,America/Chicago,La Crosse,La Crosse Municipal
US,KLSF,LSF,,,32.337299,-84.991302,America/New_York,Fort Benning,Lawson Army Air Field (Fort Benning)
US,KLSV,LSV,,,36.236198,-115.033996,America/Los_Angeles,拉斯维加斯,Nellis Air Force Base
US,KLTS,LTS,,,34.667098,-99.2667,America/Chicago,Altus,Altus Air Force Base
US,KLUF,LUF,,,33.534999,-112.383003,America/Phoenix,菲尼克斯,Luke Air Force Base
US,KLUK,LUK,Cincinnati,Cincinnati Municipal Lunken,39.103329,-84.418602,America/New_York,Cincinnati,Cincinnati Municipal  Lunken Field
US,KLVK,LVK,Livermore,Livermore Municipal,37.69389,-121.817223,America/Los_Angeles,Livermore,Livermore Municipal
US,KLVM,LVM,,,45.699401,-110.447998,America/Denver,Livingston-Montana,Mission Field
US,KLVS,LVS,,,35.654201,-105.141998,America/Denver,拉斯维加斯,Las Vegas Municipal
US,KLWB,LWB,Lewisburg,Lewisburg Greenbrier Valley,37.859722,-80.398613,America/New_York,Lewisburg,Greenbrier Valley
US,KLWC,LWC,Lawrence,Lawrence Municipal,39.009167,-95.217499,America/Chicago,Lawrence,Lawrence Municipal
US,KLWM,LWM,,,42.717201,-71.123397,America/New_York,Lawrence,Lawrence Municipal
US,KLWS,LWS,,,46.3745,-117.014999,America/Los_Angeles,Lewiston,Lewiston Nez Perce County
US,KLWT,LWT,,,47.049301,-109.467002,America/Denver,Lewistown,Lewistown Municipal
US,KLYH,LYH,Lynchburg,Lynchburg Regional,37.325378,-79.200401,America/New_York,Lynchburg,Lynchburg Regional Preston Glenn Field
US,KLZU,LZU,Lawrenceville,Lawrenceville Gwinnett County,33.970001,-83.959999,America/New_York,Lawrenceville,Gwinnett County Briscoe Field
US,KMAE,MAE,,,36.988601,-120.111999,America/Los_Angeles,Madera,Madera Municipal
US,KMAF,MAF,Midland,Midland,31.94252,-102.200996,America/Chicago,Midland,Midland
US,KMBL,MBL,,,44.272399,-86.246902,America/New_York,Manistee,Manistee Co Blacker
US,KMBS,MBS,Saginaw,Saginaw MBS,43.532909,-84.079597,America/New_York,Saginaw,MBS
US,KMCC,MCC,,,38.667598,-121.401001,America/Los_Angeles,Sacramento,Mc Clellan Airfield
US,KMCE,MCE,Merced,Merced Municipal,37.284721,-120.512779,America/Los_Angeles,Merced,Merced Regional Macready Field
US,KMCF,MCF,,,27.8493,-82.521202,America/New_York,Tampa,Mac Dill Air Force Base
US,KMCI,MCI,Kansas City,Kansas City,39.2976,-94.713898,America/Chicago,Kansas City,Kansas City
US,KMCK,MCK,McCook,McCook Ben Nelson Regional,40.206268,-100.592003,America/Chicago,McCook,Mc Cook Ben Nelson Regional
US,KMCN,MCN,Macon,Macon Middle Georgia Regional,32.692848,-83.6492,America/New_York,Macon,Middle Georgia Regional
US,KMCO,MCO,Orlando,Orlando,28.42939,-81.308899,America/New_York,奥兰多,Orlando
US,KMCW,MCW,Mason City,Mason City Municipal,43.156944,-93.329445,America/Chicago,Mason City,Mason City Municipal
US,KMDT,MDT,Harrisburg,Harrisburg,40.193489,-76.763397,America/New_York,Harrisburg,Harrisburg
US,KMDW,MDW,Chicago,Chicago Midway,41.785969,-87.752403,America/Chicago,芝加哥,Chicago Midway
US,KMEI,MEI,Meridian,Meridian Regional,32.337223,-88.749168,America/Chicago,Meridian,Key Field
US,KMEM,MEM,Memphis,Memphis,35.042412,-89.976601,America/Chicago,Memphis,Memphis
US,KMER,MER,,,37.3805,-120.568,America/Los_Angeles,Merced,Castle
US,KMEV,MEV,Minden,Minden Tahoe,39,-119.75,,Minden,Minden Tahoe
US,KMFD,MFD,,,40.821399,-82.516601,America/New_York,Mansfield,Mansfield Lahm Regional
US,KMFE,MFE,McAllen,McAllen Miller,26.175831,-98.238602,America/Chicago,Mcallen,Mc Allen Miller
US,KMFI,MFI,,,44.636901,-90.1893,America/Chicago,Marshfield,Marshfield Municipal
US,KMFR,MFR,Medford,Medford Rogue Valley,42.374222,-122.873001,America/Los_Angeles,Medford,Rogue ValleyMedford
US,KMGC,MGC,,,41.7033,-86.821197,America/Chicago,Michigan City,Michigan City Municipal
US,KMGE,MGE,,,33.915401,-84.516296,America/New_York,Marietta,Dobbins Air Reserve Base
US,KMGJ,MGJ,,,41.509998,-74.264602,America/New_York,Montgomery,Orange County
US,KMGM,MGM,Montgomery,Montgomery Regional,32.300629,-86.393898,America/Chicago,MONTGOMERY,Montgomery Regional (Dannelly Field)
US,KMGW,MGW,Morgantown,Morgantown Municipal,39.642776,-79.915833,America/New_York,Morgantown,Morgantown Municipal Walter L. Bill Hart Field
US,KMGY,MGY,,,39.589,-84.224899,America/New_York,Dayton,Dayton-Wright Brothers
US,KMHK,MHK,Manhattan,Manhattan Regional,39.140968,-96.670799,America/Chicago,Manhattan,Manhattan Regional
US,KMHR,MHR,Sacramento,Sacramento Mather,38.55526,-121.296997,America/Los_Angeles,Sacramento,Sacramento Mather
US,KMHT,MHT,Manchester,Manchester Boston Regional,42.9328,-71.435699,America/New_York,Manchester NH,Manchester-Boston Regional
US,KMHV,MHV,,,35.059398,-118.152,America/Los_Angeles,Mojave,Mojave
US,KMIA,MIA,Miami,Miami,25.793249,-80.290497,America/New_York,迈阿密,Miami
US,KMIB,MIB,,,48.4156,-101.358002,America/Chicago,Minot,Minot Air Force Base
US,KMIE,MIE,,,40.242298,-85.395896,America/New_York,Muncie,Delaware County Johnson Field
US,KMIV,MIV,,,39.367802,-75.072197,America/New_York,Millville,Millville Municipal
US,KMKC,MKC,,,39.123199,-94.592796,America/Chicago,Kansas City,Charles B. Wheeler Downtown
US,KMKE,MKE,Milwaukee,Milwaukee General Mitchell,42.94722,-87.8965,America/Chicago,Milwaukee,General Mitchell
US,KMKG,MKG,Muskegon,Muskegon County,43.169479,-86.238197,America/New_York,Muskegon,Muskegon County
US,KMKL,MKL,Jackson,Jackson McKellar Sipes Regional,35.59988,-88.915604,America/Chicago,Jackson,Mc Kellar Sipes Regional
US,KMKT,MKT,Mankato,Mankato Regional,44.22361,-93.918335,,Mankato,Mankato Regional
US,KMKY,MRK,,,25.995,-81.6725,America/New_York,Marco Island,Marco Island
US,KMLB,MLB,Melbourne,Melbourne,28.102751,-80.645203,America/New_York,墨尔本,Melbourne
US,KMLC,MLC,,,34.882401,-95.783501,America/Chicago,Mcalester,Mc Alester Regional
US,KMLI,MLI,Moline,Moline Quad City,41.453896,-90.506111,America/Chicago,Moline,Quad City
US,KMLS,MLS,,,46.428001,-105.886001,America/Denver,Miles City,Frank Wiley Field
US,KMLU,MLU,Monroe,Monroe Regional,32.51086,-92.037598,America/Chicago,Monroe,Monroe Regional
US,KMMH,MMH,Mammoth Lakes,Mammoth Yosemite,37.631111,-118.851387,America/Los_Angeles,Mammoth Lakes,Mammoth Yosemite
US,KMMI,MMI,,,35.3973,-84.562599,America/New_York,Athens,McMinn County
US,KMMU,MMU,Morristown,Morristown Municipal,40.799168,-74.415833,America/New_York,Morristown,Morristown Municipal
US,KMMV,MMV,McMinnville,McMinnville Municipal,45.194439,-123.135002,,McMinnville,McMinnville Municipal
US,KMNM,MNM,,,45.126701,-87.638397,America/Chicago,Macon,Menominee Regional
US,KMOB,MOB,Mobile,Mobile Regional,30.69141,-88.242798,America/Chicago,Mobile,Mobile Regional
US,KMOD,MOD,,,37.625801,-120.954002,America/Los_Angeles,Modesto,Modesto City Co-Harry Sham Field
US,KMOT,MOT,Minot,Minot,48.257629,-101.278,America/Chicago,Minot,Minot
US,KMPI,RMY,,,37.510898,-120.04,America/Los_Angeles,Mariposa,Mariposa Yosemite
US,KMPV,MPV,,,44.203498,-72.562301,America/New_York,Montpelier,Edward F Knapp State
US,KMQI,MEO,,,35.918998,-75.695503,America/New_York,Manteo,Dare County Regional
US,KMQS,CTH,,,39.979,-75.865501,America/New_York,Coatesville,Chester County G O Carlson
US,KMQY,MQY,,,36.008998,-86.520103,America/Chicago,Smyrna,Smyrna
US,KMRB,MRB,,,39.401901,-77.984596,America/New_York,Martinsburg,Eastern WV Regional /Shepherd Field
US,KMRY,MRY,Monterey,Monterey Regional,36.587002,-121.842003,America/Los_Angeles,Monterey,Monterey Peninsula
US,KMSL,MSL,Muscle Shoals,Muscle Shoals Northwest Alabama Regional,34.740002,-87.610001,America/Chicago,Muscle Shoals,Northwest Alabama Regional
US,KMSN,MSN,Madison,Madison Dane County Regional,43.139851,-89.337502,America/Chicago,Madison,Dane County Regional Truax Field
US,KMSO,MSO,Missoula,Missoula,46.916302,-114.089996,America/Denver,Missoula,Missoula
US,KMSP,MSP,Minneapolis,Minneapolis Saint Paul,44.88195,-93.221703,America/Chicago,Minneapolis,Minneapolis-St Paul International/Wold-Chamberlain
US,KMSS,MSS,Massena,Massena,44.935829,-74.845497,America/New_York,Massena,MassenaRichards Field
US,KMSY,MSY,New Orleans,New Orleans Louis Armstrong,29.99338,-90.258003,America/Chicago,New Orleans,Louis Armstrong New Orleans
US,KMTC,MTC,,,42.613463,-82.836919,America/New_York,Mount Clemens,Selfridge Air National Guard Base
US,KMTH,MTH,,,24.726101,-81.051399,America/New_York,Marathon,The Florida Keys Marathon
US,KMTJ,MTJ,Montrose,Montrose Regional,38.509789,-107.893997,America/Denver,Montrose CO,Montrose Regional
US,KMTN,MTN,,,39.325699,-76.413803,America/New_York,Baltimore,Martin State
US,KMUO,MUO,,,43.043598,-115.872002,America/Denver,Mountain Home,Mountain Home Air Force Base
